Title,Date,TotalResult,Id
N.z. o náhradním výživném,,rejected,67815.0
N.z. o náhradním výživném,,accepted,67814.0
Novela z. o nelékařských zdravotnických povoláních,,accepted,67813.0
Novela z. o regulaci reklamy,,accepted,67812.0
Novela z. - stavební zákon,,accepted,67811.0
Novela z. - školský zákon,,rejected,67810.0
Novela z. - školský zákon,,accepted,67809.0
Novela z. - školský zákon,,rejected,67808.0
Novela z. - zákoník práce,,rejected,67807.0
Novela z. - zákoník práce,,accepted,67806.0
Novela z. - zákoník práce,,accepted,67805.0
Novela z. - zákoník práce,,rejected,67804.0
Novela z. - zákoník práce,,rejected,67803.0
Novela z. o ozdravných postupech - EU,,accepted,67802.0
Vl.n.z.o poskyt.st.záruky ČR na zajištění půjčky ČNB pro MMF,,accepted,67801.0
Vl.n.z.o změně zák.v souv.s přij. z. o znalcích a soud.tlum. - EU,,accepted,67800.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,accepted,68199.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68198.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,accepted,68197.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68196.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68195.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68194.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68193.0
Informace vlády o postoji ČR ke glob. paktu o migraci,,rejected,68192.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,68191.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,68190.0
Novela z. o pobytu cizinců na území ČR - EU,,accepted,68189.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,accepted,68188.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,accepted,68187.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,accepted,68186.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,accepted,68185.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,rejected,68184.0
Novela z. o poskytování dávek osobám se zdravot. postižením,,accepted,68183.0
Novela z. o ochranných známkách - EU,,accepted,68182.0
Novela z. o ochranných známkách - EU,,accepted,68181.0
Novela z. o ochranných známkách - EU,,accepted,68180.0
Novela z. o ochranných známkách - EU,,accepted,68179.0
Novela z. - trestní zákoník - EU,,accepted,68178.0
Novela z. - trestní zákoník - EU,,accepted,68177.0
Novela z. - trestní zákoník - EU,,rejected,68176.0
Novela z. - trestní zákoník - EU,,accepted,68175.0
Novela z. - trestní zákoník - EU,,accepted,68174.0
Novela z. - trestní zákoník - EU,,accepted,68173.0
Novela z. - trestní zákoník - EU,,accepted,68172.0
Novela z. - trestní zákoník - EU,,accepted,68171.0
Novela z. - trestní zákoník - EU,,rejected,68170.0
Novela z. - trestní zákoník - EU,,accepted,68169.0
Novela z. - trestní zákoník - EU,,rejected,68168.0
Novela z. - trestní zákoník - EU,,accepted,68167.0
Novela z. - trestní zákoník - EU,,accepted,68166.0
Pořad schůze,,rejected,68165.0
Pořad schůze,,accepted,68164.0
Pořad schůze,,accepted,68163.0
Pořad schůze,,rejected,68162.0
Pořad schůze,,rejected,68161.0
Pořad schůze,,accepted,68160.0
Pořad schůze,,accepted,68159.0
Pořad schůze,,accepted,68158.0
Novela z. o veřejném zdravotním pojištění,,accepted,68157.0
Novela z. o nelékařských zdravotnických povoláních,,rejected,68156.0
Pořad schůze,,accepted,68155.0
Pořad schůze,,rejected,68154.0
Pořad schůze,,rejected,68153.0
Pořad schůze,,rejected,68152.0
Pořad schůze,,accepted,68151.0
Novela z. o evidenci tržeb - EU,,rejected,68150.0
Novela z. o evidenci tržeb - EU,,accepted,68149.0
Novela z. o pomoci v hmotné nouzi,,accepted,68148.0
Novela z. o pomoci v hmotné nouzi,,rejected,68147.0
Novela z. o pomoci v hmotné nouzi,,rejected,68146.0
Novela z. o pomoci v hmotné nouzi,,accepted,68145.0
Novela z. o pomoci v hmotné nouzi,,rejected,68144.0
Novela z. o pomoci v hmotné nouzi,,accepted,68143.0
Novela z. o pomoci v hmotné nouzi,,accepted,68142.0
Novela z. o pomoci v hmotné nouzi,,accepted,68141.0
Novela z. o pomoci v hmotné nouzi,,accepted,68140.0
Novela z. o pomoci v hmotné nouzi,,rejected,68139.0
Novela z. o pomoci v hmotné nouzi,,rejected,68138.0
Novela z. o pomoci v hmotné nouzi,,accepted,68137.0
Novela z. o pomoci v hmotné nouzi,,accepted,68136.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,accepted,68135.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,rejected,68134.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,rejected,68133.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,rejected,68132.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,accepted,68131.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,rejected,68130.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,accepted,68129.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,accepted,68128.0
"Vl.n.z, kterým se mění volební zákony a soudní řád správní",,accepted,68127.0
Pořad schůze,,rejected,68126.0
Pořad schůze,,rejected,68125.0
Pořad schůze,,accepted,68124.0
Pořad schůze,,accepted,68123.0
Pořad schůze,,accepted,68122.0
Pořad schůze,,accepted,68121.0
Víceletý finanční rámec EU na období 2021 - 2027,,rejected,68120.0
Pořad schůze,,rejected,68119.0
Pořad schůze,,rejected,68118.0
Písemná interpelace J. Michálka na R. Pelikána ve věci možné podjatost,,accepted,68117.0
Písemná interpelace J. Michálka na A. Babiše ve věci elektronického sp,,accepted,68116.0
Novela z. o finanční kontrole - EU,,accepted,68115.0
Novela z. o směnárenské činnosti - EU,,accepted,68114.0
Novela z. o směnárenské činnosti - EU,,accepted,68113.0
Novela z. - plemenářský zákon - EU,,accepted,68112.0
Novela z. - plemenářský zákon - EU,,accepted,68111.0
Novela z. o předcházení ekologické újmě a o její nápravě - EU,,rejected,68110.0
Novela z. o předcházení ekologické újmě a o její nápravě - EU,,rejected,68109.0
Novela z. o předcházení ekologické újmě a o její nápravě - EU,,accepted,68108.0
Novela z. o předcházení ekologické újmě a o její nápravě - EU,,rejected,68107.0
Novela z. o předcházení ekologické újmě a o její nápravě - EU,,rejected,68106.0
Novela z. o zrušení Fondu národního majetku,,accepted,68105.0
Novela z. o zrušení Fondu národního majetku,,rejected,68104.0
Novela z. o zrušení Fondu národního majetku,,rejected,68103.0
Novela z. o zrušení Fondu národního majetku,,rejected,68102.0
Novela z. o zrušení Fondu národního majetku,,accepted,68101.0
Novela z. o dluhopisech,,accepted,68100.0
Novela z. o dluhopisech,,accepted,68099.0
Novela z. o dluhopisech,,accepted,68098.0
Novela z. o dluhopisech,,accepted,68097.0
Novela z. o dluhopisech,,accepted,68096.0
Novela z. o dluhopisech,,accepted,68095.0
Novela z. o daních z příjmů,,accepted,68094.0
Novela z. o daních z příjmů,,accepted,68093.0
Novela z. o daních z příjmů,,accepted,68092.0
Novela z. o daních z příjmů,,rejected,68091.0
Novela z. o daních z příjmů,,accepted,68090.0
Novela z. o daních z příjmů,,rejected,68089.0
Pořad schůze,,accepted,68088.0
Vl.n.z. v souvislosti s nařízením EP a Rady o rtuti - EU,,accepted,68087.0
Vl.n.z. v souvislosti s nařízením EP a Rady o rtuti - EU,,accepted,68086.0
Novela z. o prodejní době,,rejected,68085.0
Novela z. o prodejní době,,accepted,68084.0
Novela z. o prodejní době,,rejected,68083.0
Novela z. o státních svátcích,,accepted,68082.0
Novela z. o státních svátcích,,accepted,68081.0
Novela z. o spotřebních daních,,accepted,68080.0
Novela z. o spotřebních daních,,accepted,68079.0
Novela z. o spotřebních daních,,accepted,68078.0
Novela z. o spotřebních daních,,rejected,68077.0
Novela z. o spotřebních daních,,rejected,68076.0
Novela z. o provozu na pozemních komunikacích,,rejected,68075.0
Novela z. o provozu na pozemních komunikacích,,accepted,68074.0
Novela z. o provozu na pozemních komunikacích,,accepted,68073.0
Novela z. o provozu na pozemních komunikacích,,rejected,68072.0
Novela z. o provozu na pozemních komunikacích,,rejected,68071.0
Novela z. o provozu na pozemních komunikacích,,accepted,68070.0
Novela z. o dani z přidané hodnoty,,accepted,68069.0
Novela z. o dani z přidané hodnoty,,accepted,68068.0
Návrh na změnu usnesení PS č. 58 ze dne 12. prosince 2017,,accepted,68067.0
Pořad schůze,,accepted,68066.0
Pořad schůze,,rejected,68065.0
Pořad schůze,,accepted,68064.0
Pořad schůze,,rejected,68063.0
Pořad schůze,,rejected,68062.0
Pořad schůze,,accepted,68061.0
Pořad schůze,,accepted,68060.0
Pořad schůze,,accepted,68059.0
Pořad schůze,,accepted,68058.0
Pořad schůze,,rejected,68057.0
Pořad schůze,,accepted,68056.0
<br/>,,accepted,68055.0
,,accepted,68054.0
Uctění památky obětí invaze a okupace v roce 1968,,accepted,68053.0
Novela z. o platu představitelů státní moci,,rejected,68052.0
Novela z. o platu představitelů státní moci,,accepted,68051.0
Novela z. o platu představitelů státní moci,,accepted,68050.0
Novela z. o platu představitelů státní moci,,rejected,68049.0
Novela z. o důchodovém pojištění,,accepted,68048.0
Novela z. o důchodovém pojištění,,rejected,68047.0
<br/>,,accepted,68046.0
Pořad schůze,,accepted,68045.0
Pořad schůze,,accepted,68044.0
Pořad schůze,,rejected,68043.0
Pořad schůze,,accepted,68042.0
<br/>,,accepted,68041.0
Žádost vlády České republiky o vyslovení důvěry,,accepted,68040.0
Žádost vlády České republiky o vyslovení důvěry,,rejected,68039.0
Žádost vlády České republiky o vyslovení důvěry,,rejected,68038.0
Žádost vlády České republiky o vyslovení důvěry,,rejected,68037.0
Žádost vlády České republiky o vyslovení důvěry,,accepted,68036.0
Pořad schůze,,accepted,68035.0
<br/>,,accepted,68034.0
<br/>,,accepted,68033.0
<br/>,,accepted,68032.0
<br/>,,rejected,68031.0
Informace o kůrovcové kalamitě v České republice,,rejected,68030.0
Informace o kůrovcové kalamitě v České republice,,accepted,68029.0
Informace o kůrovcové kalamitě v České republice,,rejected,68028.0
Informace o kůrovcové kalamitě v České republice,,rejected,68027.0
Informace o kůrovcové kalamitě v České republice,,rejected,68026.0
Informace o kůrovcové kalamitě v České republice,,rejected,68025.0
Informace o kůrovcové kalamitě v České republice,,rejected,68024.0
Informace o kůrovcové kalamitě v České republice,,rejected,68023.0
Informace o kůrovcové kalamitě v České republice,,rejected,68022.0
Informace o kůrovcové kalamitě v České republice,,rejected,68021.0
Informace o kůrovcové kalamitě v České republice,,accepted,68020.0
Roční zpráva o výsledku hospodaření ČNB za rok 2017,,accepted,68019.0
Roční zpráva o výsledku hospodaření ČNB za rok 2017,,accepted,68018.0
Pořad schůze,,rejected,68017.0
Pořad schůze,,rejected,68016.0
Pořad schůze,,rejected,68015.0
Pořad schůze,,rejected,68014.0
Pořad schůze,,accepted,68013.0
Novela z. o důchodovém pojištění,,accepted,68012.0
Novela z. o důchodovém pojištění,,accepted,68011.0
Novela z. o důchodovém pojištění,,accepted,68010.0
Novela z. o důchodovém pojištění,,rejected,68009.0
Novela z. o důchodovém pojištění,,rejected,68008.0
Novela z. o důchodovém pojištění,,rejected,68007.0
Novela z. o důchodovém pojištění,,rejected,68006.0
Novela z. o důchodovém pojištění,,rejected,68005.0
Novela z. o důchodovém pojištění,,rejected,68004.0
Novela z. o důchodovém pojištění,,rejected,68003.0
Novela z. o důchodovém pojištění,,rejected,68002.0
Novela z. o důchodovém pojištění,,accepted,68001.0
Novela z. o důchodovém pojištění,,rejected,68000.0
Novela z. o státní službě,,rejected,68399.0
Novela z. o státní službě,,rejected,68398.0
Novela z. o státní službě,,rejected,68397.0
Novela z. o státní službě,,accepted,68396.0
Novela z. o státní službě,,accepted,68395.0
Novela z. o státní službě,,accepted,68394.0
Novela z. o státní službě,,accepted,68393.0
Novela z. o státní službě,,accepted,68392.0
Novela z. o státní službě,,rejected,68391.0
Novela z. o státní službě,,accepted,68390.0
Novela z. o státní službě,,accepted,68389.0
Novela z. o státní službě,,rejected,68388.0
Novela z. o státní službě,,rejected,68387.0
Novela z. o státní službě,,accepted,68386.0
Novela z. o státní službě,,accepted,68385.0
Novela z. o státní službě,,rejected,68384.0
Novela z. - insolvenční zákon - EU,,accepted,68383.0
Novela z. - insolvenční zákon - EU,,accepted,68382.0
Novela z. - insolvenční zákon - EU,,accepted,68381.0
Novela z. - insolvenční zákon - EU,,rejected,68380.0
Novela z. - insolvenční zákon - EU,,rejected,68379.0
Novela z. - insolvenční zákon - EU,,rejected,68378.0
Novela z. - insolvenční zákon - EU,,rejected,68377.0
Novela z. - insolvenční zákon - EU,,accepted,68376.0
Novela z. - insolvenční zákon - EU,,rejected,68375.0
Novela z. - insolvenční zákon - EU,,rejected,68374.0
Novela z. - insolvenční zákon - EU,,rejected,68373.0
Novela z. - insolvenční zákon - EU,,rejected,68372.0
Novela z. - insolvenční zákon - EU,,rejected,68371.0
Novela z. - insolvenční zákon - EU,,accepted,68370.0
Novela z. - insolvenční zákon - EU,,rejected,68369.0
Novela z. - insolvenční zákon - EU,,rejected,68368.0
Novela z. - insolvenční zákon - EU,,rejected,68367.0
Novela z. - insolvenční zákon - EU,,rejected,68366.0
Novela z. - insolvenční zákon - EU,,accepted,68365.0
Novela z. - insolvenční zákon - EU,,accepted,68364.0
Novela z. - insolvenční zákon - EU,,accepted,68363.0
Novela z. - insolvenční zákon - EU,,accepted,68362.0
Slavnostní připomenutí 28. října 1918,,accepted,68361.0
Pořad schůze,,accepted,68360.0
Výroční zpráva a účetní závěrka SFRB za rok 2017,,accepted,68359.0
Výroční zpráva a účetní závěrka SFRB za rok 2016,,accepted,68358.0
Pozice k nucenému prodeji ARCELORMITTAL a.s. Ostrava,,accepted,68357.0
Písemná interpelace V. Munzara na A. Schillerovou ve věci postupu FS Č,,accepted,68356.0
Písemná interpelace L. Luzara na A. Schillerovou ve věci využití super,,rejected,68355.0
Informace o jednání delegace PS v Ruské federaci,,accepted,68354.0
Informace o jednání delegace PS v Ruské federaci,,rejected,68353.0
Informace o jednání delegace PS v Ruské federaci,,rejected,68352.0
Informace o jednání delegace PS v Ruské federaci,,rejected,68351.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,accepted,68350.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,rejected,68349.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,rejected,68348.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,rejected,68347.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,accepted,68346.0
<br/>,,accepted,68345.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,68344.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,68343.0
Vl.n.z. o státním rozpočtu ČR na rok 2019,,rejected,68342.0
Pořad schůze,,rejected,68341.0
Zpráva MZ o stavu ve FN Ostrava,,accepted,68340.0
Novela z. o vnitrozemské plavbě - EU,,accepted,68339.0
Novela z. o evidenci tržeb - EU,,accepted,68338.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,68337.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,68336.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,accepted,68335.0
Vl. n. z. kterým se mění některé zákony v oblasti daní - EU,,rejected,68334.0
Novela z. o léčivech - EU,,accepted,68333.0
Novela z. o léčivech - EU,,accepted,68332.0
Novela z. o odpovědnosti za přestupky a řízení o nich,,accepted,68331.0
Novela z. o odpovědnosti za přestupky a řízení o nich,,accepted,68330.0
Pořad schůze,,accepted,68329.0
Pořad schůze,,accepted,68328.0
Pořad schůze,,accepted,68327.0
Pořad schůze,,accepted,68326.0
Pořad schůze,,accepted,68325.0
Pořad schůze,,accepted,68324.0
Pořad schůze,,rejected,68323.0
Pořad schůze,,rejected,68322.0
Pořad schůze,,accepted,68321.0
Pořad schůze,,rejected,68320.0
Pořad schůze,,rejected,68319.0
Pořad schůze,,rejected,68318.0
Pořad schůze,,rejected,68317.0
Pořad schůze,,accepted,68316.0
Pořad schůze,,rejected,68315.0
